,Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
227878,227879,4396757,38,14,single,owned,no,Chef,Kharagpur,West_Bengal,3,10,0
84316,84317,2152214,50,14,single,rented,yes,Librarian,Saharsa[29],Bihar,7,13,0
10940,10941,424671,64,15,single,rented,yes,Firefighter,Satna,Madhya_Pradesh,4,11,0
112322,112323,1780115,34,2,single,rented,no,Secretary,Firozabad,Uttar_Pradesh,2,13,0
166186,166187,9739777,22,18,single,rented,no,Firefighter,Panipat,Haryana,4,10,0
85021,85022,2069927,48,14,single,rented,yes,Petroleum_Engineer,Tenali,Andhra_Pradesh,9,10,0
102127,102128,5465982,35,15,single,rented,no,Physician,Tadepalligudem,Andhra_Pradesh,5,13,0
168489,168490,3598484,76,4,single,rented,no,Technology_specialist,Alwar,Rajasthan,4,11,0
77443,77444,1337374,52,20,single,rented,yes,Army_officer,Morena,Madhya_Pradesh,9,12,0
177013,177014,4010697,31,2,single,rented,no,Police_officer,Berhampur,Odisha,2,10,0
157988,157989,4128579,52,15,married,rented,no,Technical_writer,Miryalaguda,Telangana,13,13,0
46424,46425,267701,65,19,single,rented,yes,Politician,Sambhal,Uttar_Pradesh,9,13,0
11258,11259,1578598,50,11,single,rented,no,Software_Developer,Mau,Uttar_Pradesh,11,11,1
38598,38599,8105018,74,12,single,rented,yes,Civil_servant,Serampore,West_Bengal,11,10,0
13174,13175,2436593,54,19,single,rented,no,Firefighter,Jehanabad[38],Bihar,6,13,0
159065,159066,4939158,65,12,single,rented,no,Official,Kavali,Andhra_Pradesh,7,14,0
167163,167164,9106505,73,15,single,rented,no,Consultant,Sonipat,Haryana,8,12,0
140433,140434,137594,52,10,single,rented,yes,Technical_writer,Sagar,Madhya_Pradesh,7,10,1
85610,85611,533359,50,7,single,rented,no,Engineer,Mumbai,Maharashtra,6,11,1
150611,150612,1695214,44,9,single,rented,yes,Microbiologist,Dhanbad,Jharkhand,8,10,0
614,615,150879,77,0,single,norent_noown,yes,Lawyer,Rampur,Uttar_Pradesh,0,12,0
80236,80237,5356355,34,6,single,rented,yes,Chartered_Accountant,Karnal,Haryana,6,13,0
238178,238179,4942900,55,8,single,rented,no,Web_designer,Tirupati[21][22],Andhra_Pradesh,8,11,0
248966,248967,2564684,21,6,single,rented,no,Technology_specialist,Korba,Chhattisgarh,6,11,0
229509,229510,8018773,79,12,single,rented,no,Biomedical_Engineer,Kamarhati,West_Bengal,4,12,0
210212,210213,8035027,42,16,single,rented,yes,Hotel_Manager,Unnao,Uttar_Pradesh,13,13,0
4932,4933,5838703,76,5,single,owned,yes,Psychologist,Bidhannagar,West_Bengal,5,11,0
17953,17954,9910826,79,8,single,rented,no,Architect,Kurnool[18],Andhra_Pradesh,8,10,0
191193,191194,4708902,64,17,single,rented,no,Politician,Avadi,Tamil_Nadu,14,13,0
104730,104731,3104798,27,18,single,rented,no,Magistrate,Dharmavaram,Andhra_Pradesh,12,11,0
44843,44844,7369543,29,9,single,rented,no,Analyst,Chapra,Bihar,9,10,0
59811,59812,223993,54,7,single,rented,no,Physician,Rourkela,Odisha,7,11,1
6311,6312,8006236,49,6,single,rented,no,Secretary,Surendranagar_Dudhrej,Gujarat,6,10,0
12276,12277,2487959,48,20,single,rented,no,Chef,Agra,Uttar_Pradesh,5,10,0
11556,11557,224204,51,9,single,norent_noown,no,Computer_hardware_engineer,Mathura,Uttar_Pradesh,8,10,0
115645,115646,3711225,56,17,single,rented,no,Computer_operator,Raichur,Karnataka,12,11,0
47168,47169,5024402,35,10,single,rented,no,Dentist,Imphal,Manipur,6,13,0
165666,165667,5734501,38,14,single,rented,no,Designer,Bangalore,Karnataka,8,12,0
249136,249137,2874684,43,18,single,rented,no,Chartered_Accountant,Kanpur,Uttar_Pradesh,14,12,0
189242,189243,9173731,47,3,single,rented,no,Petroleum_Engineer,Hapur,Uttar_Pradesh,3,12,0
25254,25255,6004185,36,1,single,rented,yes,Chartered_Accountant,Begusarai,Bihar,1,13,0
181452,181453,3791460,22,15,single,rented,no,Biomedical_Engineer,Bahraich,Uttar_Pradesh,7,14,0
39051,39052,5613340,59,17,single,rented,no,Technical_writer,Serampore,West_Bengal,14,11,1
218989,218990,798528,54,0,single,rented,no,Mechanical_engineer,Firozabad,Uttar_Pradesh,0,11,0
109049,109050,1647746,40,1,single,rented,yes,Magistrate,Phusro,Jharkhand,1,12,0
55746,55747,3708922,24,13,single,rented,yes,Consultant,Eluru[25],Andhra_Pradesh,5,12,0
7833,7834,4485310,49,7,married,rented,no,Magistrate,Siliguri,West_Bengal,7,14,0
209336,209337,7887382,37,2,single,rented,no,Librarian,Howrah,West_Bengal,2,11,1
24171,24172,9017508,40,17,married,rented,yes,Petroleum_Engineer,Amravati,Maharashtra,6,13,0
145314,145315,3157162,48,11,single,rented,no,Magistrate,Anantapuram[24],Andhra_Pradesh,7,14,1
56845,56846,6368882,46,7,single,rented,no,Analyst,Chittoor[28],Andhra_Pradesh,3,10,0
250790,250791,4523296,59,17,single,rented,no,Air_traffic_controller,Ramagundam[27],Telangana,3,11,0
240166,240167,834952,74,7,married,rented,no,Secretary,Chinsurah,West_Bengal,7,13,0
92457,92458,3423478,76,9,single,rented,no,Computer_hardware_engineer,Suryapet,Telangana,4,10,0
215382,215383,7886872,62,12,single,owned,no,Psychologist,Kolkata,West_Bengal,8,11,0
66778,66779,5679259,78,17,single,rented,no,Official,Rohtak,Haryana,14,10,0
210860,210861,9173731,47,3,single,rented,no,Petroleum_Engineer,Hapur,Uttar_Pradesh,3,12,0
130654,130655,755002,59,12,single,rented,no,Computer_operator,Tezpur,Assam,12,10,0
7130,7131,8282569,62,9,single,rented,yes,Air_traffic_controller,Dehradun,Uttarakhand,5,12,0
172667,172668,1191020,31,15,married,rented,yes,Official,Allahabad,Uttar_Pradesh[5],5,10,0
56628,56629,6626413,76,20,single,rented,no,Librarian,Ambattur,Tamil_Nadu,10,13,0
220214,220215,9130922,43,1,single,rented,no,Fashion_Designer,Silchar,Assam,1,10,0
30168,30169,91876,69,2,single,rented,no,Web_designer,Akola,Maharashtra,2,13,0
89360,89361,7985754,37,8,single,rented,no,Civil_engineer,Tirunelveli,Tamil_Nadu,6,14,0
39860,39861,4343535,26,15,married,norent_noown,no,Hotel_Manager,Amritsar,Punjab,11,14,0
137259,137260,4762371,72,18,single,rented,no,Comedian,Medininagar,Jharkhand,5,12,0
171331,171332,7832535,26,12,single,rented,yes,Hotel_Manager,Ahmednagar,Maharashtra,10,14,0
67542,67543,66912,27,10,married,rented,no,Software_Developer,Jalandhar,Punjab,10,14,0
83977,83978,1406482,34,7,single,rented,no,Consultant,Madhyamgram,West_Bengal,7,11,0
230039,230040,5413829,63,17,single,rented,yes,Technician,Bhavnagar,Gujarat,3,12,0
155717,155718,3469743,78,17,single,rented,no,Mechanical_engineer,Ballia,Uttar_Pradesh,8,10,0
7122,7123,5209218,44,20,single,rented,no,Mechanical_engineer,Giridih,Jharkhand,3,14,0
7331,7332,5764101,35,13,single,rented,no,Architect,Anand,Gujarat,13,11,0
120798,120799,3802714,71,16,single,rented,no,Software_Developer,Madanapalle,Andhra_Pradesh,8,13,0
75956,75957,6190329,21,13,single,rented,no,Geologist,Jabalpur,Madhya_Pradesh,13,11,0
84390,84391,2653051,37,2,single,rented,yes,Technology_specialist,Solapur,Maharashtra,2,11,0
210523,210524,1210918,64,8,single,rented,yes,Petroleum_Engineer,Durg,Chhattisgarh,5,12,0
153645,153646,4145551,46,15,married,rented,no,Statistician,Aligarh,Uttar_Pradesh,11,13,0
134793,134794,5866909,41,15,single,rented,no,Firefighter,Bahraich,Uttar_Pradesh,14,10,0
66818,66819,3125755,75,8,married,rented,no,Technician,Unnao,Uttar_Pradesh,8,12,0
124576,124577,7497401,79,15,single,rented,yes,Comedian,Anand,Gujarat,4,10,0
1029,1030,4724398,78,6,single,owned,no,Statistician,Belgaum,Karnataka,3,11,0
115497,115498,9223610,27,6,single,rented,no,Magistrate,Tirunelveli,Tamil_Nadu,6,14,0
55025,55026,2357771,59,1,single,rented,yes,Army_officer,Kottayam,Kerala,1,12,0
154327,154328,1158811,63,16,single,rented,no,Design_Engineer,Tiruchirappalli[10],Tamil_Nadu,5,13,0
9191,9192,9774160,24,9,single,rented,yes,Mechanical_engineer,Malegaon,Maharashtra,9,12,0
103082,103083,1609239,47,3,single,rented,no,Flight_attendant,Tumkur,Karnataka,3,14,0
196502,196503,2136279,37,17,single,norent_noown,no,Dentist,Malda,West_Bengal,5,10,0
92968,92969,3477314,61,14,single,rented,no,Magistrate,Proddatur,Andhra_Pradesh,5,12,0
195677,195678,785836,54,0,single,rented,no,Civil_servant,Danapur,Bihar,0,14,0
89749,89750,2703393,34,17,single,norent_noown,no,Biomedical_Engineer,Agartala,Tripura,13,13,0
91746,91747,4727841,52,8,single,rented,no,Technology_specialist,Tenali,Andhra_Pradesh,8,12,0
120877,120878,1478769,22,14,single,rented,no,Secretary,Shimla,Himachal_Pradesh,8,12,0
142106,142107,1932556,56,15,single,rented,no,Mechanical_engineer,Narasaraopet,Andhra_Pradesh,4,13,1
8342,8343,2478694,39,0,single,rented,yes,Comedian,Gopalpur,West_Bengal,0,13,0
7554,7555,8215558,43,1,single,rented,yes,Surveyor,Dindigul,Tamil_Nadu,1,13,0
106051,106052,4214367,63,19,single,rented,yes,Statistician,Begusarai,Bihar,14,11,0
166170,166171,1192674,43,13,single,rented,no,Biomedical_Engineer,Howrah,West_Bengal,8,14,0
42541,42542,2730986,35,10,single,rented,no,Web_designer,Panchkula,Haryana,4,14,0
32858,32859,9368529,59,7,single,rented,no,Designer,Dibrugarh,Assam,7,10,1
217897,217898,6293787,75,16,single,rented,no,Computer_operator,Yamunanagar,Haryana,10,11,0
226577,226578,7484846,56,5,single,rented,no,Consultant,Kochi,Kerala,5,14,0
165959,165960,16890,21,8,married,rented,no,Economist,Farrukhabad,Uttar_Pradesh,7,13,0
180148,180149,1956676,65,12,single,rented,no,Librarian,Vasai-Virar,Maharashtra,8,11,0
135238,135239,4887884,56,5,single,rented,no,Consultant,Thrissur,Kerala,5,11,0
16623,16624,3595993,49,6,single,rented,no,Civil_engineer,Ujjain,Madhya_Pradesh,6,14,0
15840,15841,8897752,24,3,single,rented,no,Army_officer,Purnia[26],Bihar,3,10,0
234606,234607,708755,59,4,single,rented,no,Industrial_Engineer,Bhavnagar,Gujarat,4,14,0
81955,81956,991107,34,14,married,rented,yes,Designer,Saharsa[29],Bihar,7,10,0
84672,84673,6569934,72,9,single,rented,yes,Comedian,Panipat,Haryana,3,14,1
49755,49756,7223191,44,9,single,rented,no,Air_traffic_controller,Asansol,West_Bengal,9,13,0
2588,2589,5543454,21,19,single,norent_noown,no,Designer,Giridih,Jharkhand,13,11,0
65746,65747,2453112,34,6,single,rented,no,Microbiologist,Rampur,Uttar_Pradesh,6,14,1
147144,147145,424512,60,16,single,rented,no,Designer,Bhopal,Madhya_Pradesh,5,11,1
76107,76108,3958023,39,19,single,rented,no,Chef,Jamshedpur,Jharkhand,5,11,0
104166,104167,3926552,21,4,single,owned,no,Design_Engineer,Nashik,Maharashtra,4,12,0
51909,51910,2090531,71,7,married,rented,no,Microbiologist,Aligarh,Uttar_Pradesh,3,12,0
152526,152527,8775036,71,14,single,rented,no,Magistrate,Sultan_Pur_Majra,Delhi,9,12,0
242319,242320,2896324,52,0,single,rented,no,Secretary,Anand,Gujarat,0,10,0
215073,215074,8162148,35,18,married,rented,no,Petroleum_Engineer,Dharmavaram,Andhra_Pradesh,11,13,0
12000,12001,7783136,44,13,single,rented,no,Physician,Miryalaguda,Telangana,9,12,0
3970,3971,752748,73,8,married,rented,no,Graphic_Designer,Pudukkottai,Tamil_Nadu,8,13,0
145097,145098,2213823,73,4,single,rented,no,Industrial_Engineer,Pondicherry,Puducherry,4,13,0
22648,22649,8143512,31,7,single,rented,no,Financial_Analyst,Thoothukudi,Tamil_Nadu,6,14,1
98766,98767,7210569,54,17,single,rented,no,Engineer,Aizawl,Mizoram,10,11,0
162373,162374,3426767,67,1,single,rented,no,Microbiologist,Bhimavaram,Andhra_Pradesh,1,12,0
160849,160850,4671184,39,20,married,rented,yes,Designer,Etawah,Uttar_Pradesh,3,11,0
175741,175742,7023655,23,0,single,rented,no,Industrial_Engineer,Morbi,Gujarat,0,13,0
226800,226801,2450432,21,20,single,rented,yes,Physician,Karawal_Nagar,Delhi,7,11,0
237994,237995,7886487,41,1,single,rented,no,Librarian,Tadepalligudem,Andhra_Pradesh,1,14,0
56546,56547,128902,31,6,married,rented,yes,Artist,Phusro,Jharkhand,6,12,0
173302,173303,6284818,68,11,married,rented,no,Technician,Sikar,Rajasthan,8,11,0
71718,71719,5604484,51,14,single,rented,no,Geologist,Sikar,Rajasthan,4,13,1
127782,127783,2940001,49,7,single,rented,no,Architect,Ballia,Uttar_Pradesh,5,12,0
28038,28039,3805380,31,15,single,rented,no,Flight_attendant,Firozabad,Uttar_Pradesh,6,12,0
43109,43110,8989094,76,7,single,rented,no,Computer_operator,Secunderabad,Telangana,7,13,0
216856,216857,9143904,39,10,single,rented,yes,Biomedical_Engineer,Nangloi_Jat,Delhi,10,12,0
87871,87872,2803101,25,10,single,rented,no,Physician,Sikar,Rajasthan,10,14,1
92740,92741,3679290,25,9,single,rented,no,Psychologist,Pune,Maharashtra,6,11,0
76119,76120,2740172,72,16,single,rented,no,Engineer,New_Delhi,Delhi,10,13,0
62671,62672,4035806,40,12,single,rented,no,Scientist,Nashik,Maharashtra,12,12,0
157652,157653,7489827,77,13,single,rented,no,Software_Developer,Hubliâ€“Dharwad,Karnataka,11,10,0
70718,70719,8837967,35,14,single,rented,yes,Economist,Deoghar,Jharkhand,10,14,0
64222,64223,1024065,24,13,single,rented,no,Technician,Karaikudi,Tamil_Nadu,10,10,0
206916,206917,5004938,64,19,single,rented,no,Microbiologist,Firozabad,Uttar_Pradesh,5,10,0
154894,154895,6552503,21,15,married,rented,yes,Design_Engineer,Bareilly,Uttar_Pradesh,3,11,0
243257,243258,5547047,67,6,single,rented,no,Chef,Rajahmundry[19][20],Andhra_Pradesh,6,12,0
160924,160925,2162328,52,7,single,rented,no,Army_officer,Bahraich,Uttar_Pradesh,7,12,0
137287,137288,6859891,66,13,single,rented,no,Psychologist,Raipur,Chhattisgarh,11,13,0
40457,40458,552671,76,17,single,rented,yes,Civil_servant,Jabalpur,Madhya_Pradesh,13,11,0
201938,201939,8934196,51,18,single,owned,no,Chemical_engineer,Kumbakonam,Tamil_Nadu,3,10,0
199092,199093,462027,45,3,single,rented,no,Artist,Hapur,Uttar_Pradesh,3,14,0
218058,218059,3201444,30,10,single,rented,yes,Chartered_Accountant,Guna,Madhya_Pradesh,5,13,0
119059,119060,9043312,71,10,single,owned,no,Physician,Phagwara,Punjab,3,14,0
151071,151072,4264991,53,6,single,rented,no,Secretary,Meerut,Uttar_Pradesh,6,12,0
159253,159254,5725424,73,17,single,rented,no,Scientist,Farrukhabad,Uttar_Pradesh,5,12,0
143411,143412,6671351,28,14,single,rented,no,Technology_specialist,Munger,Bihar,13,12,1
191309,191310,9013930,25,5,single,rented,no,Air_traffic_controller,Ajmer,Rajasthan,5,10,0
113557,113558,6044767,60,12,single,rented,yes,Engineer,Coimbatore,Tamil_Nadu,10,13,0
225302,225303,1258134,36,13,single,rented,no,Statistician,Maheshtala,West_Bengal,7,13,0
248139,248140,3088419,48,17,single,rented,no,Technician,Jhansi,Uttar_Pradesh,6,13,0
6801,6802,2564409,29,13,single,rented,yes,Computer_operator,Davanagere,Karnataka,7,12,0
120416,120417,553772,38,19,single,rented,yes,Computer_operator,Ludhiana,Punjab,9,14,1
106891,106892,6127106,72,7,single,rented,no,Mechanical_engineer,Faridabad,Haryana,7,12,0
217751,217752,4127428,66,6,single,rented,no,Drafter,Bikaner,Rajasthan,6,10,0
126544,126545,9846008,48,0,single,rented,no,Designer,Hazaribagh,Jharkhand,0,13,0
220371,220372,9002198,52,1,single,rented,yes,Web_designer,Proddatur,Andhra_Pradesh,1,14,0
182684,182685,3803419,61,16,married,rented,no,Aviator,Sonipat,Haryana,11,12,0
8498,8499,3580985,53,13,married,rented,no,Chef,Buxar[37],Bihar,13,14,1
247918,247919,6889012,61,12,single,rented,no,Psychologist,Lucknow,Uttar_Pradesh,12,14,0
169321,169322,1494575,69,19,single,rented,no,Magistrate,Shimoga,Karnataka,10,11,0
227239,227240,4463880,36,15,single,rented,no,Graphic_Designer,Warangal[11][12],Telangana,8,12,0
169005,169006,2582744,30,10,single,rented,no,Design_Engineer,Burhanpur,Madhya_Pradesh,10,12,0
76129,76130,5397462,39,12,single,rented,yes,Fashion_Designer,Gulbarga,Karnataka,12,13,0
243604,243605,7112255,55,19,single,rented,no,Technology_specialist,Raichur,Karnataka,14,14,1
141084,141085,5152202,78,10,single,rented,no,Design_Engineer,Jamnagar,Gujarat,10,12,0
129252,129253,3331423,38,10,single,rented,no,Comedian,Panipat,Haryana,4,13,0
78568,78569,9243461,47,10,single,rented,no,Industrial_Engineer,Kolhapur,Maharashtra,10,12,0
203722,203723,1138928,46,0,single,rented,no,Scientist,Dharmavaram,Andhra_Pradesh,0,13,0
211165,211166,294610,49,16,single,rented,no,Computer_hardware_engineer,Yamunanagar,Haryana,6,13,0
121657,121658,5732142,25,2,single,rented,no,Air_traffic_controller,Davanagere,Karnataka,2,11,0
99965,99966,9297948,33,11,single,rented,yes,Technician,Aurangabad[39],Bihar,8,11,0
148405,148406,6814296,37,16,single,rented,no,Computer_hardware_engineer,Hubliâ€“Dharwad,Karnataka,8,11,1
82182,82183,6578390,48,17,single,rented,no,Microbiologist,Malegaon,Maharashtra,4,13,0
249459,249460,3005553,44,16,single,rented,no,Dentist,Amaravati,Andhra_Pradesh,12,14,0
96349,96350,817369,23,12,single,rented,no,Surveyor,Mysore[7][8][9],Karnataka,11,13,0
110181,110182,7174091,59,11,single,rented,no,Microbiologist,Erode[17],Tamil_Nadu,11,10,0
122582,122583,8475172,57,12,married,rented,yes,Mechanical_engineer,Tadepalligudem,Andhra_Pradesh,3,11,0
75357,75358,4804453,41,0,single,rented,no,Dentist,Bardhaman,West_Bengal,0,14,0
132559,132560,9243461,47,10,single,rented,no,Industrial_Engineer,Kolhapur,Maharashtra,10,12,0
237633,237634,7783889,39,1,single,rented,no,Web_designer,Hosur,Tamil_Nadu,1,11,1
248530,248531,6164474,53,6,single,rented,no,Industrial_Engineer,Bardhaman,West_Bengal,6,14,0
221749,221750,4665582,32,17,single,rented,yes,Financial_Analyst,Amroha,Uttar_Pradesh,10,13,1
55029,55030,599470,53,17,single,rented,no,Flight_attendant,Srinagar,Jammu_and_Kashmir,3,13,0
152585,152586,5275803,33,10,single,rented,no,Police_officer,Kulti,West_Bengal,9,13,0
174647,174648,7797565,48,15,single,rented,no,Psychologist,Kottayam,Kerala,13,14,0
174552,174553,5943449,49,3,single,rented,no,Biomedical_Engineer,Warangal[11][12],Telangana,3,11,0
47833,47834,8072596,52,1,single,rented,yes,Computer_operator,Delhi_city,Delhi,1,13,1
24589,24590,8588790,53,3,single,rented,yes,Air_traffic_controller,Bidar,Karnataka,3,14,0
138025,138026,4270229,73,5,single,rented,no,Scientist,Chapra,Bihar,5,11,0
78098,78099,647926,35,5,single,rented,yes,Petroleum_Engineer,Aurangabad,Maharashtra,5,11,0
251795,251796,543631,54,18,single,rented,yes,Petroleum_Engineer,Shimoga,Karnataka,7,11,1
177799,177800,6195911,24,11,single,rented,no,Politician,Hazaribagh,Jharkhand,9,13,0
129990,129991,2704782,79,6,single,rented,no,Artist,Kakinada,Andhra_Pradesh,6,14,0
222626,222627,669776,26,7,single,rented,yes,Graphic_Designer,Rourkela,Odisha,7,11,1
198913,198914,7764998,33,9,married,rented,yes,Financial_Analyst,Davanagere,Karnataka,7,14,0
231946,231947,1171078,41,10,single,rented,no,Aviator,Nagaon,Assam,4,13,0
137909,137910,6913338,61,16,single,rented,yes,Consultant,Satara,Maharashtra,11,14,0
222621,222622,2937593,67,5,single,rented,yes,Designer,North_Dumdum,West_Bengal,5,12,0
157927,157928,7226673,23,6,single,rented,no,Flight_attendant,Mysore[7][8][9],Karnataka,5,10,0
31827,31828,3242214,29,3,single,rented,no,Fashion_Designer,Orai,Uttar_Pradesh,3,13,0
229443,229444,4944589,28,11,single,rented,no,Biomedical_Engineer,Parbhani,Maharashtra,10,13,0
242135,242136,3925651,50,14,married,rented,yes,Architect,Bhavnagar,Gujarat,9,10,0
201311,201312,2462318,26,1,single,rented,no,Technology_specialist,Rewa,Madhya_Pradesh,1,11,0
160636,160637,7887382,37,2,single,rented,no,Librarian,Howrah,West_Bengal,2,11,1
211187,211188,4370986,31,9,single,rented,no,Engineer,Mumbai,Maharashtra,4,12,0
229352,229353,4169035,44,20,single,rented,no,Air_traffic_controller,Panvel,Maharashtra,11,11,0
117140,117141,817450,32,15,married,rented,no,Graphic_Designer,Gulbarga,Karnataka,4,12,0
6357,6358,7715562,55,6,married,rented,no,Designer,Junagadh,Gujarat,6,10,1
190936,190937,7979699,47,15,married,rented,yes,Computer_operator,Karnal,Haryana,10,13,0
1153,1154,8237019,76,8,single,rented,yes,Hotel_Manager,Unnao,Uttar_Pradesh,8,12,0
138536,138537,294302,67,7,single,rented,no,Air_traffic_controller,Jodhpur,Rajasthan,7,14,0
160704,160705,4465809,25,6,single,rented,no,Architect,Amaravati,Andhra_Pradesh,4,12,0
246116,246117,2538461,37,1,single,rented,yes,Artist,Raebareli,Uttar_Pradesh,1,10,0
208766,208767,9088666,45,11,single,rented,no,Comedian,Imphal,Manipur,11,12,1
170905,170906,4359506,75,4,single,norent_noown,no,Industrial_Engineer,Hapur,Uttar_Pradesh,4,11,0
191918,191919,5923212,57,2,single,rented,yes,Chemical_engineer,Sikar,Rajasthan,2,11,0
106289,106290,6720927,64,17,single,rented,no,Web_designer,Berhampur,Odisha,5,12,0
227358,227359,7065258,22,1,single,rented,no,Comedian,Satara,Maharashtra,1,10,0
78456,78457,6878862,67,11,single,rented,no,Financial_Analyst,Thrissur,Kerala,8,11,0
13664,13665,5346934,51,19,single,rented,no,Drafter,Bongaigaon,Assam,8,13,0
225687,225688,7408894,33,3,single,rented,yes,Architect,Madanapalle,Andhra_Pradesh,3,10,0
197024,197025,9388165,29,19,single,rented,no,Economist,Rewa,Madhya_Pradesh,13,11,0
238589,238590,1284272,62,6,single,norent_noown,no,Consultant,Mumbai,Maharashtra,6,13,0
203783,203784,3804173,21,18,married,rented,yes,Scientist,Rewa,Madhya_Pradesh,8,14,0
2115,2116,5643649,77,16,single,rented,yes,Surgeon,Noida,Uttar_Pradesh,13,12,0
196258,196259,6382273,43,18,single,rented,no,Analyst,Morbi,Gujarat,12,14,0
230103,230104,2968284,58,18,single,rented,yes,Technician,Bally,West_Bengal,11,12,0
44430,44431,9052853,52,15,single,rented,yes,Scientist,Bhalswa_Jahangir_Pur,Delhi,12,11,1
